hesitation_ratio,correction_rate,typing_speed_cps,typing_rhythm_variance,touch_duration_mean,gyroscope_variance,interaction_intensity,swipe_straightness,cognitive_state
0.2,0.06,2.600154492124795,8.309864956546003,128.49441592815833,0.004,11,0.8580962090465943,focused
0.48546539745082407,0.23452022841378037,2.276128453349872,88.33421058792217,100.0,0.01550959795480926,6,0.7416330549211653,distressed
0.23624717644344764,0.3,2.3936808159024974,89.08198286827698,158.08222362382534,0.045,10,0.8456411563567876,distressed
0.008105260572523157,0.0032373723044129897,9.71999995503753,0.8660374068387564,46.023766840987975,0.00016169215772748224,18,0.9800843630142677,robotic
0.4559204336804616,0.42904221406757154,0.6003064776144822,184.0317667460933,256.47684813894386,0.054171668721241024,4,0.6686144596970935,coerced
0.08407218225583366,0.038681629385926994,3.858282828407668,22.998849293608448,107.98917813248853,0.0195461437269422,8,0.805315966866526,calm
0.05906260091945234,0.035543091465791675,2.995650545623492,10.622336326752198,143.22498863995418,0.004660268997171933,7,0.8041121659390132,focused
0.024506947889669072,0.0002466290293001797,9.333209726259955,1.7338460305197678,47.91835869919019,0.0003127685190290046,25,0.9727374159653566,robotic
0.7423216396960072,0.5390391285815188,1.8528890799046518,166.94405104015252,241.56842441223938,0.07851230015601413,6,0.6463366880022927,panicked
0.0046077597661044415,0.0028963256727553444,9.739289189053597,0.11319871882636706,39.51625578929767,0.0011387511605079937,19,0.9782735114155391,robotic
0.0006609489229738727,0.00029068352029274673,9.113364653565743,5.916121529904039,50.455098452205036,0.0001,14,0.9733774850531176,robotic
0.057664595563966886,0.040966918968341835,4.5304093591445564,53.71277327780472,124.64265678233654,0.00592142489761294,10,0.8460889105291821,calm
0.15,0.23418353991399427,2.79874404363315,110.91650084704469,200.40158379639297,0.014905661923469577,5,0.8392020644132195,distressed
0.012790943009533203,0.0014616621303310618,9.762754170857468,1.0788067043179104,49.45320178531283,0.00024150289023342522,13,0.9779703537594553,robotic
0.0021325337015817448,0.003304102336446686,9.756375141354937,0.704131088516843,47.59483657710552,0.0001,26,0.9754485682622107,robotic
0.0012834612098450464,0.0011842455464426249,9.209359060590671,0.1178454556349363,46.85662853819164,0.0002893977989641994,17,0.9854585335297872,robotic
0.648720438893841,0.4346824887265513,1.8106252984231832,112.44893408041803,181.55649699188731,0.054557981358023526,1,0.532786062167471,panicked
0.15,0.22932929221722384,2.429677687113453,72.9895937776941,157.47398122934416,0.028550069014591194,6,0.6992204506340315,distressed
0.2,0.05184460883073637,2.5154481667790023,8.0,132.7853096366842,0.009918805152324805,11,0.8856604479450961,focused
0.15874791289544202,0.02843919794557547,3.6845902091808367,50.0,102.73719713571552,0.004,11,0.8836115273359343,focused
0.0015578997889994382,0.004492163200276843,9.613791786307406,0.1,48.51282724162727,0.0015501691827785387,12,0.9783781171131526,robotic
0.2,0.0594365114264178,3.169551101744336,15.188570812082467,143.8752566643557,0.017263954517939373,8,0.8911911109092805,focused
0.5885551402698302,0.5207256355266305,1.5724538505837302,133.4728564763331,248.88247633786074,0.09657836806594013,1,0.46130831850513754,coerced
0.4748385102929597,0.22644028839152905,1.8938976347547392,96.87644867958313,152.60532611660923,0.011676433418000337,6,0.7410302809002515,distressed
0.09289203532723243,0.02224499710748948,2.5,25.48375970696871,93.13741629900878,0.005,6,0.9176720882485977,calm
0.7411186768274783,0.3563867086402661,1.1158963256341419,100.0,329.40893785264564,0.0630244576067589,2,0.5365013711050075,coerced
0.15,0.02409277723102804,4.167783449151286,14.84242482157812,124.86809895551824,0.011451520119295172,5,0.7654066482544565,calm
0.3771652089046095,0.29037455842234017,0.9532660427611038,168.98050469613233,203.64911090750425,0.021350990819226947,2,0.653181560440671,panicked
0.014447754036187832,0.00485919844002826,9.655930492395782,1.4424242753993206,55.55770416912671,0.00012545941429886927,14,0.9857466162052048,robotic
0.19151324687632362,0.05940653221414988,3.61549849554613,32.847352846888604,133.2810654735846,0.019086716254428687,9,0.8397469192275642,focused
0.4372527415910681,0.08,2.59746436362425,52.845404938790224,151.72520512174813,0.01,4,0.7375143162345509,distressed
0.10527209494046084,0.030475631232158202,3.166211147733461,11.784549784791261,123.93167018255339,0.01134981423403194,10,0.7903685961708029,calm
0.6563157079136955,0.5554615870356575,1.057321550657739,132.64461967595486,344.29081459621597,0.06553678851752785,3,0.5244725843428949,coerced
0.0017528559676194442,0.00045394893891212906,9.416678973229459,0.4878271816150385,54.90311160191104,0.000114626209154563,19,0.9886060118241656,robotic
0.10750156374353707,0.02855498215152194,3.9895618165346183,27.86385285064002,70.7387988449374,0.025,10,0.7515149202741863,calm
0.5,0.18056538438472278,2.5292700125102425,32.74570091140525,180.94392366748926,0.03461689524327123,2,0.7570942659526206,distressed
0.0754904294067017,0.0656074282090001,3.6200797696098057,52.485804700214686,122.7649321312094,0.01691333098028313,11,0.7989227712587414,calm
0.21457226479094718,0.3,2.56294114206734,42.126934142773045,141.82557319284552,0.029396894522704928,5,0.7033689009021921,distressed
0.75,0.55,2.05943354871713,188.64693553448396,220.20030011250475,0.033448101581465904,5,0.6553332985800768,panicked
0.2914488087962766,0.19290667615665158,1.928890451484842,77.52165843450166,132.7973800652125,0.026468181154557843,10,0.6691207621859916,distressed
0.7526422735995535,0.6483922959494295,0.9903593772136455,123.54441230355715,160.0,0.039923298130762064,3,0.4504729321189562,coerced
0.7950134028167589,0.5621790517941105,1.1448865995131707,182.30120407958952,281.97131824602434,0.07231003021214494,3,0.4757743737374315,coerced
0.8383934190116256,0.6486030729694016,1.1657282141982594,350.0,219.7829189624988,0.0707941197838723,1,0.5097782614044226,coerced
0.15490587614636533,0.03384917544435378,3.6108691446317214,9.665294156792585,131.57413366306324,0.01316761708983449,8,0.8554860966741222,focused
0.5491722068350641,0.44036946618041517,1.167991819039666,98.52762544816672,249.16979894311947,0.028548160724084122,3,0.617692196936986,panicked
0.09259499284791002,0.02609676064609702,4.274628650926455,51.72228998298744,138.55849404010297,0.008180536327601826,8,0.8455875272893814,calm
0.41849166057070036,0.23263188835983803,1.796359507973536,53.534273880920026,176.47484480429233,0.018432576219353677,6,0.6683085400466804,distressed
0.004697258851113439,0.002121770323387119,9.774158877723906,0.1,48.44100290436227,0.0010195378479507006,25,0.976621186251822,robotic
0.0023182568148684057,0.0010758536113919593,9.64826777328418,0.5855920275177763,46.81475138144446,0.0001,26,0.9840781080306039,robotic
0.0006246559701733271,0.0006954172146240074,9.547528620882993,0.35168688346017046,51.31255042250543,0.00022207571046516583,17,0.9775553021635228,robotic
0.7495431164514839,0.5976808816619753,0.9330304070664877,282.09152182883076,252.6205027947161,0.03957737971296074,1,0.5999536510491263,coerced
0.042343239328239475,0.021173351254353566,3.048012016314381,23.88526716729281,140.39193613615743,0.006786569105084842,5,0.8660611731472854,focused
0.9,0.5506827313064795,1.0112261506152391,350.0,367.6284391524492,0.09036764775798808,1,0.4739724751237303,coerced
0.001278457071421003,0.009795408719236311,9.368366343065306,0.17574027442967582,51.604746887314285,0.00111149081244568,20,0.9707154149794142,robotic
0.5567040625485589,0.5135447542504207,1.1112259480610214,202.1572566407753,220.27419675423792,0.021576468903670085,1,0.6429091573810872,panicked
0.4255693994260664,0.11957751535215229,2.2702114475295168,68.17885327035256,137.5315503748119,0.013237001711805757,4,0.6480125351391597,distressed
0.7253585075393407,0.4779987962825083,2.218138722347186,280.0,284.1420713609174,0.02,5,0.6176214397579827,panicked
0.0020096247122441224,0.0009660306075494473,9.317009429200434,0.8583408065751713,49.442923869385446,0.00027154278372669866,24,0.9690675358724394,robotic
0.6614381767077097,0.3286285496840346,1.1768067973925875,237.31208186320373,215.1485617744862,0.06782311541285738,1,0.541082819051283,coerced
0.03,0.03874857625754869,3.0740625393748866,8.0,138.34846551426094,0.006926955354237159,8,0.8216764310427572,focused
0.0998166751647394,0.03394600210527697,3.2705709955710027,47.36154363251595,103.75556862020613,0.01619565647590068,7,0.8782202948951884,calm
0.13077032233609553,0.03895101600575184,3.6458716851233066,25.558249711676925,101.17218955943254,0.009031441751434176,11,0.7962850397150731,calm
0.381926415190481,0.2772773408405172,3.2426033453984675,47.925963360717596,163.65963177585826,0.045,5,0.7138073413065166,distressed
0.45,0.2615488475349089,1.1466097005115072,186.19070966061463,167.30360126212753,0.035608853845393806,2,0.4711644607368194,coerced
0.003997305417205304,0.01,9.134249502544987,1.4583921967255247,48.76354617458172,0.0001,20,0.9824422716418096,robotic
0.09645345654054921,0.026101941129348608,2.9015041763602993,10.0,115.23631512719865,0.015137531921761194,5,0.8118381596958009,calm
0.0016342822211130627,0.0016412542735985151,9.440279392177093,1.2101126434960119,54.325564836874605,0.00011818562977674189,14,0.9754402365218129,robotic
0.032929526823103676,0.01620950254255094,4.333928338647199,10.0,119.74550201514032,0.005,11,0.8425369126799375,calm
0.33122238152965544,0.2775458311632134,2.332656308485645,130.0,163.74946330233894,0.017400629193377617,8,0.6531414428358416,distressed
0.18112002541709302,0.2810067545562328,2.0009308228152385,36.64468624006377,199.05227171684513,0.03236372451642909,6,0.6548610636141243,distressed
0.5569169590060967,0.37772350733720994,2.162326512908895,149.77668776648,215.88369369285908,0.02019500430139434,1,0.6110940770286126,panicked
0.2,0.027865767029932476,3.673734051201865,31.111419517550246,159.06223017596014,0.01195452461239144,9,0.8411441641797694,focused
0.5,0.1822247091526209,2.3232799771327746,110.41524226172922,161.66582119237182,0.01,5,0.7111112549539003,distressed
0.13976218172228216,0.04016800394128999,3.0713631709002733,10.0,104.86907531150456,0.011264286692425105,8,0.8571025512124345,calm
0.25970544440782223,0.19089624184211149,2.134698928733119,53.78641105646335,128.8336904976511,0.01799425281217684,6,0.7992846536019139,distressed
0.29487402424043435,0.08,3.4892891733975224,34.39349869382772,158.75295877229303,0.024734937364750027,6,0.7116441558043145,distressed
0.01,0.023078988810876142,3.8554402514464186,17.35457322042853,93.68443966054124,0.006762057014375588,10,0.8178890665993457,calm
0.7045529622835797,0.5057783482260954,1.5405688349040347,133.69740964747842,363.88629035635756,0.12,2,0.55850629566128,coerced
0.20096848272145687,0.2859536185463372,2.728440997198465,65.7964586570093,160.14362134778364,0.015898223364780785,4,0.6795783237788731,distressed
0.005071078239057109,0.005256540947849642,9.457037658728114,0.27890703497658437,55.26607696895071,0.00017665056024718934,25,0.9739654329056979,robotic
0.5925251927148952,0.32681160222368005,0.35804313082186956,100.0,179.50018711622303,0.03,1,0.4783267294520792,coerced
0.04667244974651635,0.025941385040004185,4.532689713749259,16.101219490099883,98.28883939167122,0.013343846587753401,13,0.8003984446197384,calm
0.33044382513522347,0.08024142040490392,2.385123153036088,30.0,191.23740055336336,0.015230119201180873,7,0.7258772339380731,distressed
0.15,0.12197835513374386,3.3521476620221895,106.47284089021966,138.65929577077196,0.010539524583636535,3,0.7240291353098065,distressed
0.4953698954763481,0.6236111019978621,0.947497997817702,148.8189123738614,436.96015019641965,0.04757015692594377,3,0.5439687835097147,coerced
0.036866694231572454,0.029877535008571036,3.209903348570418,8.0,181.04670125104764,0.005050951743743337,7,0.867009702292649,focused
0.09906586008436424,0.013183097064327376,2.791778219785985,14.721505703439973,132.9383283978684,0.015859258468773917,12,0.8609832889654714,focused
0.0035224618959432074,0.003618037147766296,9.371420887898314,0.1,49.408778182269685,0.0006022541896494769,15,0.9823032081071615,robotic
0.0041003234594444,0.0001256793405590535,9.83016872656517,0.9743352828247182,46.00980832375615,0.0023556993559353924,23,0.9840770899396165,robotic
0.15203863286662947,0.015778433368668365,2.7982495789521593,9.873706805187094,124.18766820730156,0.014322345742098529,16,0.7798324273053885,focused
0.1931645676216304,0.3,2.1699721070262186,70.87046938508527,109.08561569912291,0.026124246799690134,10,0.7998849297884031,distressed
0.5,0.1211597382766316,3.0131486239777705,108.33446832909898,164.84178509262287,0.02734071081357986,8,0.6971803998370781,distressed
0.2,0.06,3.3530051498574083,35.598136365417055,136.7140332624728,0.008534138154177293,10,0.8942285328525301,focused
0.7879712012868408,0.3628313783833087,1.4991464911992092,151.68192338836107,282.28005928432094,0.03295764185820801,1,0.4564413998259941,coerced
0.030823016964140294,0.04360916305322095,3.61389169309827,33.12367402237021,143.33954314690607,0.004,9,0.8527427736057193,focused
0.790474908669884,0.5172981585721838,0.9246735625563375,149.6910683939593,253.7779521212675,0.0834109677108322,1,0.5334225328431699,coerced
0.3357298568339891,0.3,2.8831019733833196,89.01398492143568,159.3902585138041,0.03699730103924344,10,0.7236685477487619,distressed
0.06727720701818156,0.032373943842791596,3.9618775336157466,42.54292076925355,119.61303329124588,0.021560677993303315,6,0.9032750194208772,calm
0.035477599065123856,0.04289346582178458,3.002911837366198,55.80540511516998,133.93894626306533,0.009858864443623485,7,0.782696446648927,calm
0.0024298712062522,0.0017961431016286812,9.526876612749057,0.6227158450936644,50.988996710344914,0.00015995946123794995,14,0.972559775251373,robotic
0.3,0.4839707885590325,1.64205911370209,137.39905791585704,293.2708717346727,0.02,2,0.6480091099822871,panicked
0.4753255354741976,0.08,2.1357496342270554,130.0,121.72753627509644,0.011886203403423135,5,0.7582819127329754,distressed
0.13338139648399489,0.06,3.4316853763647197,38.76993360031182,148.76344633797515,0.016900005012703678,13,0.9216007261141639,focused
0.00044666806745949757,0.0006101773804541208,9.438415600789028,1.7065503149043448,50.82750202930663,0.0026850263454526366,21,0.9778405082941999,robotic
0.1293581297296507,0.007129539290152832,3.6081403474288396,16.064361868951732,123.17049462649419,0.015373639198643633,6,0.877291526884141,focused
0.7708985663838316,0.43534610519598843,1.0944521488817622,243.87624998603374,225.00164602175386,0.03812573540218461,1,0.75,coerced
0.14044704466128902,0.026275998875931343,4.19732060178683,19.97661602179348,110.29301761052672,0.005,8,0.7378769423376432,calm
0.49619534239593377,0.4782132263021938,0.5145918372719971,350.0,259.9169089709122,0.03,1,0.5729266259620946,coerced
0.4603505405048144,0.5606560300417393,1.13418541453446,281.21446174712236,291.8063968225056,0.0880493147701438,2,0.4555595612060651,coerced
0.21666694543267725,0.3,2.762525105449935,121.54662825638918,216.2095945903887,0.01791377232059407,7,0.8390550000811912,distressed
0.008397824835381656,0.00015733598278330386,9.28631321276144,1.7999714205314117,51.397689330431575,0.0001354241010063772,23,0.9799020937622379,robotic
0.3,0.23291743148260624,2.4905632598053766,280.0,259.5397015662421,0.045152712904982135,2,0.6290002175287054,panicked
0.5142347264849222,0.3902651009946687,1.6274724423827036,227.5755713358611,230.5962635570342,0.03029878407941205,3,0.6151128107653049,panicked
0.06269068820802558,0.06,3.378795004348558,8.0,129.7591974690603,0.009722412013484586,9,0.892133815353656,focused
0.032417951478061334,0.009170502901916268,3.0544201977652814,29.31404072433167,101.40204697523905,0.0065503145142513045,11,0.8638588538477152,focused
0.43736626255125766,0.3519830715535162,0.8620168672106299,176.5675807597233,232.42304642893225,0.029234394357623438,2,0.6318116628875312,panicked
0.6855750234693395,0.5031295832499393,0.5246580261336549,100.0,266.7905825386904,0.04705815320858709,3,0.75,coerced
0.6407672686366606,0.2291896055336046,1.9309398438886538,129.98599127202425,304.3331894753366,0.07401012186891227,3,0.5270478562287013,panicked
0.12353294597356543,0.04092394759571709,2.277192851088675,21.73929794607303,161.41228276149448,0.013494933100408736,18,0.900664055830922,focused
0.3529063286266118,0.19761971978614118,1.6134988714003884,70.49885575198783,208.70925026638383,0.02,1,0.7124846305179704,panicked
0.49388979634219005,0.21102416615404115,1.5720518968755477,87.31559374719157,293.88022654785277,0.02,2,0.6577134142435916,panicked
0.045680238119170116,0.030361686176188007,3.4730514528840177,49.29278888951974,99.34019834458488,0.008017600340000144,4,0.7982495057550997,calm
0.08210511790625376,0.05224804339854263,3.8983188708751224,60.0,108.25437455860401,0.025,9,0.8877397916553241,calm
0.05613857031658379,0.08,3.326599952909334,60.0,107.363376287849,0.010607620687556909,9,0.8204104892953865,calm
0.4043428399542814,0.27041054434794254,2.1535267704222525,90.98337774236444,125.56729105335891,0.019445675986181285,7,0.8021901754983651,distressed
0.07394954856965025,0.02380547981148192,3.42248587500216,8.0,133.78466167738145,0.010664831810884916,11,0.8507767021135944,focused
0.5891246123803671,0.15,2.399219675833225,179.66962377114808,234.7617455491451,0.024677956200890843,2,0.6663242332765856,panicked
0.3232849817182368,0.2160583918695886,2.5394660705717,98.76222338545497,179.97448612972764,0.01,8,0.852240069437872,distressed
0.6718072723587158,0.4783902752384525,1.3674078379569787,142.97884404055696,427.14063156050884,0.07718952921588641,1,0.5147684151175863,coerced
0.10216729751772492,0.026678058200150657,2.4786131288251316,50.0,94.54186264080695,0.00421673378574232,13,0.8639400456438592,focused
0.16752246627411652,0.2104543685512032,2.4919036299688067,97.71985831817697,162.0758848155258,0.01,3,0.6854033755416782,distressed
0.6611947590393682,0.4162390741147418,1.1758328960311912,142.80776782895705,289.28574773069784,0.07685338239524594,1,0.542629412525389,panicked
0.12950932877106353,0.08,3.090087343271215,54.53355220754257,102.46598899547251,0.005561492925693193,5,0.8720922964082657,calm
0.18639404585169828,0.06,3.151593987595788,20.08553054038139,151.89214519761128,0.012528786286762182,10,0.816039064165084,focused
0.3836913155072807,0.08,2.3609681655572654,71.48090318006928,163.00851822736706,0.01,8,0.7098488961948779,distressed
0.09173578939194842,0.04751281944069622,2.9095394634094567,8.0,158.04850171929286,0.010401376577423245,11,0.8526755342179406,focused
0.06864959757666039,0.01410560868845731,4.1125383985020365,23.84769010302765,83.43006267834181,0.012017237218948732,9,0.8998113291374528,calm
0.5,0.22053212498231636,2.3140898068884264,75.21292955892136,127.3225909675875,0.04220404188424586,9,0.88,distressed
0.035314744671267745,0.04507782441859318,3.9278921261631825,12.435493453258564,117.08578136595911,0.010336213003255797,11,0.8848119307745695,calm
0.7590043668068234,0.3445951999119844,1.2555293764251867,350.0,197.34687594545483,0.03279232248760562,2,0.5657593549763069,coerced
0.7459572989014776,0.30577840623787,0.9417174355924428,350.0,313.90088074485294,0.05508752085497018,6,0.5399563785478906,coerced
0.15,0.06831346471718712,3.874231840773444,10.0,107.65947449415033,0.025,9,0.8478785133952318,calm
0.5719448899810913,0.4106075633298917,1.4526959886527797,128.6557439049102,200.98072385142618,0.03966028566140576,5,0.7322102301515164,panicked
0.0893406862297306,0.08,3.849040225139897,19.7854715970337,106.48832808393975,0.025,12,0.8298292128419138,calm
0.71904911514807,0.65,0.4396257347270941,350.0,262.41126213628723,0.055339394238153254,1,0.5358292460193897,coerced
0.39521628944242543,0.12885810096756023,2.171610967187308,130.0,151.18883515619493,0.02457186159154746,2,0.6317971751107977,distressed
0.0357910584635162,0.05259249135813208,3.5469556340405957,8.107749550038356,150.08615510421163,0.017452591326031382,12,0.8406289105392771,focused
0.5528180901794567,0.5274592203376707,1.2019826933118356,115.2693986953888,275.863815385725,0.043699723812605236,2,0.658805351256229,panicked
0.5448902311734629,0.3617030404193335,1.2504383614205137,267.818706275372,225.81079572467246,0.06198595372680333,3,0.5972437824319669,panicked
0.2713737085440182,0.08,2.271604084208553,75.25389942856725,180.08954313977586,0.0401321729584392,6,0.748947831216439,distressed
0.13570932306989922,0.055039315240669115,3.532791749496237,24.441725545164967,128.74182483480246,0.004,5,0.8555085180797929,focused
0.06184188833709889,0.06,2.6316206049020745,25.56195640054112,131.04487969892622,0.014082980561179114,8,0.7929704549713037,focused
0.15,0.1618059799792359,2.0483379833895583,92.87100633279847,127.46115571388903,0.015000906276481818,9,0.7413658718634293,distressed
0.0038518855841913,0.0009115546525414628,9.49387813889465,0.3675493073947151,47.27297278032169,0.0004598168026711926,19,0.9813058088273996,robotic
0.14810174653483035,0.05280125819299358,3.473038279911244,32.93195271317126,136.2270507832999,0.0100958172750433,17,0.8151091966441661,focused
0.4241993569937468,0.2781913965286574,2.3868400042975226,97.26537360024795,183.18216107185776,0.01,8,0.7803929986899241,distressed
0.07296786634379182,0.02277076017405806,3.103761324703203,11.208145263758777,171.96868815353469,0.004,9,0.8141603206057966,focused
0.1489941542410203,0.04121852488174405,3.066980899275564,26.66320604314353,116.10896895479159,0.010046496496262783,9,0.8821728008328511,calm
0.28453050384772965,0.3,2.3834225588501186,103.2029723356216,161.05635334495798,0.045,7,0.6691691792140078,distressed
0.45,0.45556470969841867,1.0713793065774753,106.78653688204781,278.25899454022124,0.0780925935310328,1,0.75,coerced
3.964729894405849e-05,0.0026631265127143875,9.529973877191868,2.6963649623961574,51.93416093227187,0.00035546095823137835,20,0.98223095612375,robotic
0.09603539274728767,0.021544632235929218,3.439805820599764,60.0,111.97929608179423,0.00535359450968109,4,0.8042326935940127,calm
0.13274968714006613,0.06,3.144766739425943,36.91247861151857,152.1757612504245,0.01624052954412443,11,0.766591528928812,focused
0.5,0.2484020638281958,3.0402730207376933,30.0,158.46084883541783,0.01,4,0.7215186546661446,distressed
0.2,0.050970240000607576,3.2533052886856026,31.374412418207452,158.96058893836397,0.005374079733261589,8,0.8495312479080751,focused
0.2609323089579846,0.3,2.366808770988984,44.42620146161553,179.31551092331347,0.03303248846841009,4,0.7221974822256413,distressed
0.028391782020449754,0.0702262425534785,4.770873061025851,20.031853845343306,119.99754389561961,0.005,10,0.8555003298338372,calm
0.15,0.2617524172690509,3.381024541971362,36.31661776351347,139.4552488132899,0.042882529997319056,3,0.744993338957331,distressed
0.07994186182510042,0.03351319913417183,4.067820112508304,28.09276241742601,104.19987150781633,0.005,12,0.8792902765253043,calm
0.5316382596737477,0.46235246545495934,1.2645391758396962,93.51639461489624,152.79071889028302,0.06080620217854751,5,0.6778562372421261,panicked
0.5539444573763802,0.41924364324036517,1.0612920735982982,143.20096483006043,270.00435964888146,0.05294802766073175,5,0.5907333676730806,panicked
0.36917859587461793,0.55,0.638950837448784,226.1833786169174,282.27867596000135,0.02,1,0.6741802348606253,panicked
0.13239141901294374,0.06,2.6530938722335016,14.731906746736268,131.1729171405699,0.009758899056147623,6,0.8400609353885901,focused
0.09288983670232277,0.020885848469125348,3.5867020888924364,12.661275448583208,121.29461816608728,0.004,6,0.8000490100881698,focused
0.005003418899355824,0.0004819488825594275,9.764511150248108,1.6345747798737196,50.8809382962511,0.0001,19,0.9679479579223726,robotic
