user_id,session_id,timestamp,typing_speed_cps,typing_rhythm_variance,typing_pressure_mean,swipe_velocity_mean,swipe_velocity_variance,swipe_straightness,touch_duration_mean,touch_duration_variance,touch_area_mean,hesitation_ratio,hesitation_count,correction_rate,scroll_speed_mean,gyroscope_variance,session_time_elapsed,interaction_intensity,label,cognitive_state
user_d42d5eff,sess_a3b251ada322,2026-06-01 09:41:13.835493,3.9022782625979424,22.20642410330637,0.5280189619127204,1.356596508275073,0.3595925292621633,0.7765480374619986,130.67298245631505,477.07577839529483,0.4288985493822377,0.03312950552953547,1,0.018858443442837235,0.39892640270457946,0.011084971081148667,50.728672765506715,10,normal,focused
user_43298d42,sess_e383b31ef6a7,2026-06-01 08:20:50.196844,9.431351857615239,2.3823389596555486,0.5126477823747506,2.3713384523726084,0.0017243540634225168,0.9806542396525535,49.48329298607353,2.4938009107800365,0.39817908430131765,0.002954130494523163,0,0.0002417681523455814,1.7905300173850156,0.0007162631731080694,1249.8794890224253,18,remote_malware,robotic
user_b7513a2b,sess_c44952206c5e,2026-06-01 09:57:59.995554,3.9985107827693467,41.40430113605557,0.506500711170726,1.245540238611155,0.25565728978516833,0.8844895148207925,148.6227896831491,428.95183766598495,0.4613937560157602,0.09943422735098877,0,0.023403453201511937,0.8836388244824369,0.025642889604582206,550.4295358126973,8,normal,focused
user_830023fb,sess_88b1c2dba0e0,2026-06-01 09:05:24.158467,0.9401186550473848,180.48748982020368,0.7539756987679846,0.3327221269813855,0.7971728956644848,0.5238929653446892,209.01227452914688,2126.251491114391,0.483175252365551,0.3644687636924127,10,0.32167522856646924,0.24425473985810153,0.06278845894430019,6357.032036938958,4,social_engineering,coerced
user_f67a3b56,sess_5adddbe2bd46,2026-06-01 08:12:57.937103,4.809073939918488,32.50808674859661,0.5267700084199367,1.3230691590276693,0.16619257917466618,0.8447089069312578,118.12587315250379,520.6559855291495,0.4816564414209475,0.08921082074825339,2,0.045902796239664076,0.903759886697075,0.017728682495490353,779.8856895696664,9,account_takeover,focused
user_990a4567,sess_0eab0a4d65d2,2026-06-01 08:09:51.889075,9.528870506934862,0.22479078153766102,0.48170631368189804,2.353220482196628,0.0016571763144529123,0.9887906212241151,52.42023435097136,1.170126442046381,0.4105674442873116,0.0002681313039158154,0,0.0005909002793762775,1.7785469436777974,0.0009314412150064187,592.5870011044572,10,remote_malware,robotic
user_6c8b28f9,sess_dfcf9a069ca1,2026-06-01 08:42:33.814292,4.035990703636623,16.011574458384786,0.5843070638244225,1.125030418095844,0.27970563280589616,0.8079448798257443,91.32646885550501,529.5298452206702,0.47338054916705463,0.2290387290206769,1,0.015070627945298181,0.7779178951451582,0.01002215452135907,543.7141402893174,17,normal,calm
user_45b09688,sess_4587683062eb,2026-06-01 09:57:38.088169,3.1692140530163933,33.265324460158695,0.6667106629853004,1.422742631126735,0.09223613738304871,0.8527296710231365,154.91866045037835,575.8510377801985,0.3065015779603014,0.20352863747968683,1,0.034938301589120466,1.019225485630387,0.011544991293240483,315.36072952466327,3,normal,calm
user_9a04b678,sess_be89e08a908b,2026-06-01 09:02:39.896890,4.378910979858475,39.264380601427135,0.5989308628398672,0.9981085463182167,0.05006598730669633,0.882499907356939,111.49374048850461,900.2866375936773,0.5559762476248549,0.12654723250135358,3,0.0763199361669729,0.8033043582799051,0.01080211006838965,99.8329126322171,7,normal,focused
user_e7a66467,sess_0e07471ffe95,2026-06-01 08:18:58.103164,9.534159236373705,3.1102047487384468,0.47558642585497557,2.3680073184738255,0.009039165859016613,0.9859263119394681,51.302050194647556,4.184853926980486,0.40789157859330105,0.014460069156046265,0,0.0007935160306212684,1.8513241812037,0.00015039666179866731,1138.0005750497508,15,remote_malware,robotic
user_ddd91e48,sess_e5287a184a8c,2026-06-01 09:41:58.056147,3.5625915729462414,83.38025880323862,0.45358022684008337,0.7676140506583092,0.045277580540304695,0.8025463333165919,115.66185690417203,1036.7036543448612,0.41827655665114793,0.06192530836957124,2,0.05978415342536813,1.055532679742551,0.008026584678997055,30.748438927964386,10,normal,calm
user_f020d406,sess_4bdd5018b606,2026-06-01 09:05:13.906554,5.682649120195996,65.5349287303841,0.6047442067310774,1.2893536550731024,0.23653818852744576,0.8361190485901006,81.99574743600735,1802.5432475365853,0.4425641235497222,0.0928103934648779,1,0.04913193042532092,0.7120236398998683,0.007772737807723087,88.60293205224293,8,normal,calm
user_71e11103,sess_647512fd0f07,2026-06-01 08:39:47.996253,2.8442037598809984,38.889003345220694,0.5403194237405694,1.5605741620424933,0.12090440649389933,0.7709931113043668,111.63450738357213,1096.405867353608,0.5414031289074277,0.15357246615410572,1,0.09894150034963042,0.5090323685542861,0.006195497207656012,128.86268884341968,9,normal,focused
user_909cc20a,sess_16eafa4fc784,2026-06-01 10:34:37.978175,2.100604445009515,23.85718071927712,0.4755396519800096,0.8288675183861056,0.058891510194328846,0.7508175933792761,87.22854123844739,715.0918642816653,0.5802739958104863,0.05327401154362148,1,0.00692225842135223,1.031748936378456,0.017055635146220376,155.5591938943693,13,normal,calm
user_fee736c6,sess_1989d540e251,2026-06-01 09:02:29.950893,6.206037435854329,8.111241854198301,0.7134922737704352,1.9275763494703748,0.03320438499186093,0.8906751284368437,89.48945501527938,190.92265601782842,0.63096188144291,0.036775587467592755,0,0.012141568925087314,1.5735240654646212,0.009722973726484688,3754.71902420445,14,account_takeover,focused
user_90f8e53e,sess_ed05d5cee9ed,2026-06-01 08:39:33.800016,9.816588526044967,0.2709252953204084,0.5031857532286892,2.512633520857698,0.001,0.9865225552401711,51.93942512056699,1.0,0.4049924031807226,0.001807813947145192,0,0.0012813692040604956,1.7416541429609909,0.0006334923530537074,2374.2894816388375,17,remote_malware,robotic
user_dd20f1c6,sess_79dba04244ff,2026-06-01 09:46:07.889478,3.3318805225295223,26.737913493069758,0.6347142451293922,1.2650522484896984,0.053185520481600336,0.8403438988851297,111.24984923489613,816.1237729066908,0.43070573026295417,0.07358607328503274,1,0.0222521231713485,0.9400612729391581,0.023223962975349396,168.08958389485304,5,normal,calm
user_1f9d68fe,sess_001c5f106e4d,2026-06-01 10:06:10.098404,3.469668840974907,25.370673223812616,0.5110774983285967,1.620205041823543,0.5073489096448879,0.9088730617614631,100.72183924194115,81.02231934124258,0.48658949334535195,0.1489747389688365,1,0.05154952957456795,0.9050794137249698,0.015685757458473497,257.3857346997871,8,normal,calm
user_4a068160,sess_1c54fe29d1b9,2026-06-01 08:31:47.801241,9.541459389547684,0.28793520736039696,0.5235089614528506,2.4930534013396564,0.015583939127826206,0.9876675541230276,52.187763226889665,1.0,0.41250478330441853,0.0032032503646945475,0,0.0008285176902943581,1.8778555348654091,0.0005542964092545532,1907.7188786270362,17,remote_malware,robotic
user_04a28411,sess_69b62f4bb536,2026-06-01 09:37:31.894353,3.730262574126825,62.15604703602252,0.44048148114320984,0.8591563319842677,0.16577669738718107,0.733944075462316,90.15393808546776,585.2271719393121,0.4209053967946045,0.17444518996218517,0,0.018721900202428216,0.7177075876842647,0.013859065751724136,301.8967231857521,2,normal,focused
user_c1b5923d,sess_4360e63a4930,2026-06-01 08:36:00.030449,5.001085976029898,17.76697472438436,0.5797507940002637,1.6586937322699533,0.08511663485226184,0.8588005961602532,103.2557137005022,384.0864922674878,0.5306270464341266,0.06693713683995375,1,0.031590329245602955,1.0281197019297497,0.015383763084237645,2164.057529341287,16,account_takeover,calm
user_dd3eb9ae,sess_022ef1c2c6e4,2026-06-01 08:50:45.888638,3.224336457965912,61.29708198659442,0.5479765445512795,1.3947974303527264,0.034476259434256466,0.898590904699625,96.27806788413574,685.9353887528619,0.5400631352450128,0.14919723666583398,2,0.0190075271408975,0.7129369274736528,0.020735328208894153,459.22656077139317,6,normal,focused
user_21961576,sess_99c68618d606,2026-06-01 08:47:37.990027,5.835560019604124,11.802383649904982,0.7556130445310268,1.7306518451406165,0.04551398793228344,0.8822356416573538,77.01666196775086,250.95948831755445,0.6009581692151408,0.05619966120676151,0,0.022245620042928765,1.370839113994671,0.015860288450440747,2860.0648880709427,14,account_takeover,focused
user_7863bf41,sess_01b84470b7ac,2026-06-01 08:33:48.140119,9.441645786022416,0.7426555419601556,0.48983264775989155,2.4106195519019935,0.0036862993699337673,0.987824343748507,49.439890456507435,1.0,0.4106665471926176,0.0026405900067140702,0,0.00042794053546617815,1.805538179559373,0.0001938692739433986,2027.976058015159,13,remote_malware,robotic
user_b08bde69,sess_055565379f27,2026-06-01 08:32:32.151092,1.51585225030509,182.7120534480758,0.660356141671745,0.30565983956295983,0.28293124263856273,0.721994288581969,241.4771011321061,3066.9861971746977,0.39127527559199793,0.4388398498722951,6,0.20464412219291855,0.28456469776583565,0.04811172221540409,3155.7480198395765,1,social_engineering,panicked
user_2054eaa8,sess_9caf75ff968f,2026-06-01 08:35:35.923778,3.519379279212865,18.10574683652629,0.417072780932666,1.2052204323803664,0.04469748389471257,0.7779803702183714,150.99653002369254,1048.2314149570223,0.5077891341629739,0.0819665659639338,2,0.05009329072288187,0.8823259630536813,0.0064409830284457995,218.0082106682193,11,normal,calm
user_f4a1d72b,sess_244d9c5c9b13,2026-06-01 08:15:32.041000,4.684274692799975,25.816461712723857,0.5981605141558519,1.3204081827695762,0.12495614193673489,0.8724668853610303,111.86395370417543,534.6343246546495,0.4823880959661983,0.07906914181303726,3,0.039849221901064484,0.8490642201306766,0.019169943513319746,933.5457380861772,9,account_takeover,focused
user_22a6192e,sess_b0f9e63770b9,2026-06-01 08:52:35.909177,3.3592450539211702,42.130819683430325,0.5328218084967594,1.2467868549295082,0.1892965742350749,0.7838713826475563,128.91354956816883,354.38283500709076,0.44798421067448935,0.08847256391297369,3,0.051983303194380916,0.6629468953144255,0.007966637610518836,113.62862031638214,6,normal,calm
user_64a3b1af,sess_cc8ee4b6d69c,2026-06-01 10:43:23.953206,3.1835578690843933,71.29497207180808,0.439624588165368,0.8612568073216391,0.17044388419032283,0.8127184595190301,148.75306575961386,440.04984419636094,0.44351659611214933,0.05443949524371848,1,0.018714183003904122,0.9110468799232941,0.0096757927117034,542.0645195674463,6,normal,calm
user_90f8e53e,sess_a3140bdb8d6f,2026-06-01 08:32:54.121819,9.52277014246909,1.8209136218839328,0.4809178776835874,2.3659026551545703,0.016147985319307043,1.0,52.17143147704244,4.428642979835919,0.4013962999912984,0.004472338642055347,0,0.0006727138280026861,1.8285611101932737,0.00011349401531973031,1973.8154027410455,21,remote_malware,robotic
user_67b2a75a,sess_8c453bd5596c,2026-06-01 08:38:59.824440,1.5687282159063651,161.95474385704597,0.6167578202607703,0.49599186091536257,0.2760659888579355,0.5513832341019632,255.7481724933162,2816.274184802018,0.6909752313809405,0.455894675314319,3,0.3318011684476875,0.1984393321930274,0.0500589605390819,3787.6518381901674,3,social_engineering,coerced
user_0873a498,sess_0dccfb76b56e,2026-06-01 09:27:37.838165,3.5123042195604537,37.21412550687532,0.5697996723134422,0.5525619513355987,0.35821855479910963,0.7794688973090514,63.54233194844939,675.1238975057505,0.3533804732079297,0.23363111874501732,0,0.10728749819791228,1.0390972450281042,0.014017023771403748,278.3390888220506,9,normal,focused
user_39deec52,sess_fc6409211f0d,2026-06-01 08:10:33.850479,3.550434798949289,28.018982953303738,0.49872638957318066,1.2927101205440756,0.12879971653861494,0.87037023086643,106.00533787155645,475.6199698164812,0.5104960807662342,0.09526666633025424,0,0.045806042827764355,0.9693057844435472,0.018325968494384816,636.4812121734454,9,account_takeover,focused
user_e7a714d5,sess_fe4d649fe5b3,2026-06-01 08:35:55.829786,4.700455874380586,25.037088440040357,0.657687484195462,1.0362884117613065,0.26323063277464326,0.8910282529946609,132.83520302468773,945.1985535983719,0.6699206187810133,0.09184077338750056,1,0.07760391058288676,0.9316938984679916,0.015938621916570386,562.2469934612891,6,normal,focused
user_f4a1d72b,sess_bb75176d2a2c,2026-06-01 08:03:53.988922,3.9947967229685757,32.239951448325755,0.5894773825312185,1.419959912703081,0.15215941509480385,0.8360507492480039,106.44955356758975,633.319210336191,0.4212188671408894,0.09915044714804015,4,0.045950497223366325,0.8537476716709871,0.019198148129090285,236.51284177270213,10,account_takeover,focused
user_971c8664,sess_29520092beb8,2026-06-01 08:23:39.899462,3.9266104803215707,57.02410363008164,0.6130070778688894,0.9127245118507994,0.05192981306997405,0.7908024842132677,113.02101516853207,581.7600343383928,0.39799349893721975,0.06293216391829713,2,0.07259053888422089,1.0337257824682886,0.012320658544807989,494.78396240846206,6,normal,calm
user_76a44f58,sess_8b8f94b28bc4,2026-06-01 10:17:58.035660,3.8025379153964907,18.258728644533555,0.6307052284035117,1.155146862501768,0.06550809662404258,0.7903043727660166,116.82730190405836,268.17399233897083,0.38989950847437543,0.1442853112313741,0,0.021276868785172653,0.7156628240994876,0.014901825555218181,279.6623455280884,7,normal,calm
user_d80c022c,sess_623c330aba3f,2026-06-01 09:10:18.033132,4.161912458649406,50.72806810062946,0.6048055496745951,1.1622168554752528,0.07336817748545825,0.7983567740850844,113.35376467284685,502.41604534852667,0.5523051045874031,0.08501583567606025,2,0.037020733927567655,1.010652839472414,0.004610110561103767,14.586658530951338,8,normal,focused
user_4a068160,sess_02cefa585d2d,2026-06-01 08:30:48.139944,9.38608380548405,0.2678624805517861,0.5149821447027216,2.3904628286357132,0.00285897315840456,0.9871123024795407,52.13992418629189,5.817338351860222,0.39992768727435546,0.010346111927302152,0,0.0012530454192223668,1.8436945466235262,0.002008425606059516,1847.466927009294,13,remote_malware,robotic
user_ed2e2016,sess_b40e1f6d8862,2026-06-01 08:18:05.855871,4.66494117239474,41.97009458405917,0.5259317800829968,1.541507456819497,0.23412640160636927,0.8390424529701194,105.14135729976294,271.9761058214554,0.5658319579983401,0.07242778256905255,2,0.05192442154363521,1.1466956703678404,0.013370788143925335,484.34427289648045,7,normal,focused
user_ffb0efe9,sess_e40d2c4e941a,2026-06-01 08:01:09.861527,3.0674938100173863,25.645733566926545,0.4685813647928432,1.146114530382444,0.04605053409546754,0.7389942230659228,96.38723117819282,837.6037093479217,0.4618090336420686,0.03511057821957558,2,0.0507899671578632,1.0481800533819636,0.01778038717786636,196.87101984651827,4,normal,calm
user_8e823d86,sess_699ab107aeae,2026-06-01 09:03:58.004295,0.624994251223845,113.54148158329536,0.5047864302680057,0.3675445625178056,0.15802602122680565,0.6405986580201515,190.03109320374972,1447.798461999615,0.5889760991716543,0.5002185847529896,6,0.27832722644244157,0.3779318563231684,0.05762135439676093,6224.031070041701,1,social_engineering,coerced
user_6be3c4ad,sess_96bc80e8cbf6,2026-06-01 08:06:36.075048,9.451007762059161,1.6736401537001528,0.5080767975045118,2.431693057454077,0.0024693247487922914,0.9909924920893407,50.61951161082623,1.0651465658768258,0.40058247469306874,0.006307487951212986,0,0.0048792285183700546,1.8531573302299162,0.0013761740265626097,397.1134927976745,11,remote_malware,robotic
user_3315f821,sess_de76f2a21c9c,2026-06-01 08:54:38.126010,5.955661659946026,18.550139651221674,0.7139686871032604,1.8516218394885708,0.0940987816141276,0.8834959490608351,99.84228990490634,254.4991206906077,0.6226103536191933,0.05300412819826315,1,0.019526714914701124,1.4567217980361886,0.011063702819185197,3281.886231495869,14,account_takeover,focused
user_a7054de6,sess_161c924bea60,2026-06-01 08:35:51.977385,1.9078996909613901,87.98754821839515,0.9163804392044992,0.5029217266398012,0.6076462393896576,0.5736089577056749,228.00646953259664,2524.8298710170957,0.6572180893414731,0.48015429415360783,5,0.312944424816312,0.060416378478424015,0.05420872388985434,3487.3907827204803,8,social_engineering,panicked
user_605ca52e,sess_45e2ec230084,2026-06-01 09:21:53.837893,3.943642700321226,41.66530577154704,0.644588010559115,1.050915163062712,0.09416082503385503,0.7546879988309745,103.45813085195068,554.0072269731901,0.5315825989181262,0.1366872309806555,0,0.0369405555111401,0.9573632760486764,0.026670603048106232,263.78075706200866,9,normal,calm
user_06421a3a,sess_90135e40a531,2026-06-01 08:45:45.895847,2.8318631612739553,22.658589116377488,0.5801204544781942,1.6089212465904184,0.25255269465520724,0.7760129868291712,127.09908996003143,50.0,0.5481768021165413,0.05770776825831703,1,0.014715243788110087,0.8289903499894731,0.012791117375100783,88.67053059361294,14,normal,calm
user_7e5323ee,sess_b58e595618c7,2026-06-01 08:01:05.995353,3.1653734426264597,29.536657667476405,0.5779105465042937,1.192912894485101,0.11018771451616745,0.7709641808104949,136.5385377752033,815.9314245228533,0.4954706302112626,0.18372321487556673,2,0.025769489373686297,1.0078848158625469,0.0037588854017628903,51.644042365177434,5,normal,calm
user_f08b6c39,sess_2ecc3260fcb2,2026-06-01 08:10:35.984387,3.994499811493065,33.2002852477736,0.415645870449223,1.4660603237933816,0.17227094842335303,0.7249159400216254,127.42203740249272,771.5755235254059,0.40463239634169035,0.1262952179905743,2,0.054755590067318206,0.6539154506047355,0.012729326715019503,207.19456594638095,10,normal,calm
user_c4dcc5e7,sess_95a9d28274d5,2026-06-01 08:00:06.150929,3.304489537247674,32.63093226857184,0.5072248226879742,1.0553189948232855,0.20766931395134677,0.7851171115308845,110.43633050513424,583.2590459589095,0.3706299843896543,0.10905060519161384,3,0.04985805476873139,0.9512410919736787,0.017482933204276383,8.055928428636133,9,account_takeover,focused
user_f6e48a51,sess_d5969cc882dd,2026-06-01 08:45:09.826201,9.716612961201287,1.6360060094061317,0.49331788141494554,2.3771039763334016,0.01223180512413914,0.9846565893104825,46.01858183545715,1.5949492014772026,0.4211054438711627,0.008657194340071107,0,0.001419487098939908,1.7841043926709461,0.0004997224663818885,2710.325024681165,14,remote_malware,robotic
user_c02e2393,sess_94a95892843b,2026-06-01 08:24:11.844187,2.3091888758161367,144.29829929945308,0.645740436631404,0.7555576774731655,0.35573764258326096,0.7031605199377489,209.07827298099468,3184.1880635313873,0.5524496458115623,0.41427909850823424,6,0.1968872415046053,0.4414095658751217,0.05774058118110857,2351.7310764505482,5,social_engineering,distressed
user_b2a86572,sess_a3c8db7933ef,2026-06-01 09:29:20.054642,4.207485665262917,32.04026099486027,0.45323929273466024,1.252412345868063,0.1757707558819239,0.7950418606109237,82.28421045316063,784.6340175165627,0.5883947700037622,0.09037324174036954,3,0.06828215814208782,1.1758419442292742,0.029085169109024235,197.6526181394639,10,normal,calm
user_140485b1,sess_512035bd5acd,2026-06-01 10:44:01.891479,3.9831458759188116,80.27632879721357,0.4596057854863943,1.4608166888536238,0.22769236579915375,0.9038812774823616,86.5773934197922,800.8375893283851,0.4541747321084293,0.23064579131659585,1,0.02694755715075871,0.9561356122932341,0.010074823648401678,336.6100522742933,8,normal,focused
user_1e67eb32,sess_a398f7788b6a,2026-06-01 09:08:54.193463,3.719432502688217,22.709733597944147,0.6127847447565914,1.570092687496418,0.5031496072195166,0.8289250052310493,115.57233581988488,334.5323262295057,0.2889630354204829,0.27929675457719255,1,0.05735649555921788,0.8438758658911366,0.020194418540730102,140.7691534386984,8,normal,calm
user_8cb788d0,sess_62f21e283396,2026-06-01 09:43:20.124433,3.3758644592075906,28.116293037746708,0.6926800010637032,0.766412666502795,0.12685846864918704,0.7737966218677458,100.13012733503223,429.91729347151784,0.4418176064653903,0.06121407280137538,1,0.04422203158787131,0.9352621520078471,0.02433317514179562,233.8528935356167,8,normal,focused
user_da180b2e,sess_c2e4fe86ea8d,2026-06-01 10:07:48.148199,3.217925443772214,5.0,0.44294165036177835,1.2429511226790009,0.32616097467777866,0.8131938102028055,63.49129262300691,259.2064625951778,0.44276550297686024,0.05319476093838427,0,0.004080671058714878,0.4668452231650669,0.024839814634869867,416.2512828222579,7,normal,focused
user_bcb9659e,sess_2e28f84814e2,2026-06-01 08:26:11.991950,4.684024832058143,21.128975068777024,0.5708953511560731,1.3299882058919028,0.09635058411760648,0.8296097056764252,95.20480512923524,483.2928549348799,0.5126690061186134,0.06752215879868964,2,0.034203454138473206,1.1663027300895672,0.01581331265933636,1575.112765907662,12,account_takeover,calm
user_89b07109,sess_d8d5a51dfe3e,2026-06-01 08:30:36.169860,1.1134188345074179,200.52252254029543,0.5979016088526323,0.5697776111284372,0.43670201969793915,0.5943963284577041,237.83647186140064,3213.661095402616,0.6313198176756829,0.3477078198469923,4,0.2816255929240557,0.5073149340396966,0.06655608672244231,2968.1983915267056,1,social_engineering,panicked
user_4de3bee1,sess_f7aca529b6c5,2026-06-01 08:11:29.902439,9.395240662253165,2.9527576439310494,0.48922103695953123,2.365517969290643,0.007766986596022321,0.9927825322479934,49.527866061932365,9.961269390840977,0.3975148152931121,0.015566318598121208,0,0.0006681446322382941,1.8141352800957653,0.0009586776794274668,690.0083040469491,14,remote_malware,robotic
user_a731bafa,sess_7baba9622355,2026-06-01 08:29:46.094537,9.610340273119032,1.6271173649122797,0.5285629394760705,2.426689578685246,0.004534223310205496,0.9935381575278373,54.268487968237736,1.0,0.3966782737856672,0.002795929978382441,0,0.001940876628129805,1.8411302679765746,0.0003901068914248415,1785.6127494772213,14,remote_malware,robotic
user_282edbde,sess_ef357446067d,2026-06-01 08:21:16.117373,4.884891108449821,29.166694305226365,0.6423199676825203,1.4709702163748872,0.12582570231344456,0.8782897674570228,117.09972855915937,451.4184373020379,0.5487606323902308,0.08001226838746542,1,0.038080775911161165,1.2081616970993911,0.01945867176690048,1278.3836143146293,11,account_takeover,calm
user_39deec52,sess_4a84dcbe7ea2,2026-06-01 08:33:05.817925,5.193142843119769,23.61490311189514,0.6395532845383676,1.4713498007031418,0.07884211657000437,0.8929773901897494,110.10310408551764,484.1475811553056,0.5700922342408278,0.07322734097681043,0,0.03145379307221676,1.095977540337388,0.017092177966732555,1989.8137255275738,11,account_takeover,calm
user_34dbb954,sess_9458ed1404e3,2026-06-01 08:14:07.950078,4.187225569751089,55.212359934322485,0.6266341492268991,1.2278712042877693,0.038725206350036706,0.8419871082865151,126.58335972887296,496.40106233904913,0.6078100881755599,0.08030887580921636,2,0.05321595567168806,0.9750994228664602,0.019430917084476872,376.9315123579186,3,normal,calm
user_526b68b0,sess_21a36c8e51af,2026-06-01 08:57:59.845466,2.059163080199814,141.99863106624298,0.6720094921024695,0.34804149078294966,0.27687474949927315,0.7843000467653476,246.86844067684893,3735.1312713746083,0.5496238640487565,0.564490518781932,8,0.2659748254965787,0.3630142064297428,0.061763738241893754,5645.271436280939,2,social_engineering,coerced
user_113d64a8,sess_008120f56f04,2026-06-01 09:26:23.857385,3.774305971213055,31.06087604708972,0.4503607835904841,0.8929615738921258,0.6618961831438612,0.8767598777661915,160.0394688564458,508.6509936272972,0.4258350615466535,0.06173402097930336,0,0.04759929198605498,0.9951215428652946,0.008777883679982938,64.95359802971562,9,normal,calm
user_c2226441,sess_19545dc7e138,2026-06-01 08:31:55.968420,5.155247046737121,19.224694182025274,0.6623878311561068,1.6068632122647477,0.10324765601104798,0.8730661176987099,92.08136568772855,322.9526054997473,0.5152921183483616,0.06906676059260437,4,0.034199246373291324,1.0182126275566428,0.015239413843595583,1919.6504572126503,12,account_takeover,calm
user_e748a0d3,sess_adfc4e0d1c87,2026-06-01 08:49:17.893627,9.717522039982455,2.513785686251568,0.4871657184466526,2.3215769854461104,0.0012374710703454605,0.9922242075968534,49.27080190271157,2.511046685851381,0.3937923835462008,0.0018505325522731003,0,0.00048791762771012995,1.7823905176610884,0.000577252830896764,2958.5665761403725,19,remote_malware,robotic
