typing_speed_cps,typing_rhythm_variance,typing_pressure_mean,swipe_velocity_mean,swipe_velocity_variance,swipe_straightness,touch_duration_mean,touch_duration_variance,touch_area_mean,hesitation_ratio,hesitation_count,correction_rate,scroll_speed_mean,gyroscope_variance,session_time_elapsed,interaction_intensity,user_id,session_id,timestamp,label,cognitive_state,stress_level
1.6802071754255639,80.10094005227502,0.6490158538313445,0.5639817784886557,0.21776096638872716,0.517350304088911,196.77612741253233,1570.6348145786158,0.5812382933888857,0.35169742069557663,3,0.1816211418341335,0.4325011867460041,0.031224453113042772,36.3024357413233,4,user_830023fb,sess_576719e770e1,2026-06-01 08:00:20.100069,social_engineering,distressed,0.27295391461115337
2.4504654433043624,108.06986360919598,0.783535923134661,0.45726685274579615,0.1746579340589215,0.7091713730784229,192.74674933540518,1430.9785778523947,0.36049231133777404,0.2514898328152084,4,0.17853660377080804,0.4471224762168531,0.036424631481164545,40.166936901801094,5,user_958d189c,sess_c7b0ac4d8b12,2026-06-01 08:00:22.138718,social_engineering,focused,0.19204589954049697
1.503492854846704,120.3259957973031,0.7554787824325698,0.4913686900993348,0.2679484918290871,0.6014365073772835,202.98386546691384,1277.7324798804852,0.5855705338923819,0.2902413706037267,2,0.20087576552542452,0.32980292796501914,0.019013042722057484,43.9169343684697,3,user_31d308bf,sess_776b01fe41bd,2026-06-01 08:00:24.026975,social_engineering,focused,0.2157505508322636
2.0663253216612603,232.31057501470428,0.6277850804707462,0.4739091821251879,0.4469633930991488,0.6238131716865356,229.91584714821863,2671.258699346429,0.45634295906657496,0.28270858882151806,6,0.23179135201725598,0.09019145660576727,0.03958447480258632,46.66575881440431,5,user_8f718df5,sess_6f7cdd92f0ca,2026-06-01 08:00:26.197967,social_engineering,focused,0.20085223685890466
1.5960100208828945,88.22753757994028,0.7120333366796838,0.6002201110964801,0.060920544430802644,0.7130861892734204,226.20077979920234,916.5463905657025,0.45218976853281423,0.29898284768729566,6,0.20324601638657874,0.11549505581097376,0.04927746815436489,49.800036913852,4,user_79d3e958,sess_2a482a677dbe,2026-06-01 08:00:27.845502,social_engineering,focused,0.24823263948527305
1.1551953653312494,135.0977819134456,0.8058499681709762,0.7358300040716681,0.25733836150257083,0.4725564894536525,160.8500650860686,1975.1141445161509,0.5120127834469572,0.2536710150557978,5,0.11865153800642195,0.454829797253652,0.05199385340469734,53.14093942605777,2,user_65cb9041,sess_ac7948a1bb87,2026-06-01 08:00:30.198578,social_engineering,focused,0.1431327444538709
2.305717533822204,68.0402073227919,0.4662011930489955,0.6897363906459011,0.3257262679959008,0.6889269299278208,279.18073263779877,847.274455006701,0.4134586985730466,0.36304960601624375,4,0.2230286383047547,0.2872412980234663,0.04004821230746143,56.80353976899898,1,user_08f734c4,sess_f92b745d22da,2026-06-01 08:00:31.980722,social_engineering,distressed,0.2530586413656346
1.3464197619945648,100.31080079836433,0.7068288074411201,0.4462887835798112,0.2819220162517914,0.6134121987419481,204.32034450585354,2331.395622079225,0.4639639626265575,0.19072862902652235,2,0.26734025994204547,0.31456114876855623,0.06142223976636241,59.39967989994411,4,user_153c24df,sess_0859a7f1fa39,2026-06-01 08:00:33.913181,social_engineering,focused,0.1
1.9414997101941252,126.38804422902103,0.5901716265858823,0.27859699799410564,0.23560732872677878,0.8069171688785772,197.0885120399853,1530.5758258563656,0.4659331501956578,0.1926979945653038,6,0.09474758325582741,0.23888018601072739,0.03665822250057775,63.02818056439679,5,user_42b194cc,sess_6606932846d7,2026-06-01 08:00:35.962503,social_engineering,focused,0.15890695578308858
1.6486389278484985,67.9483723632879,0.70928720517845,0.476330760465169,0.2623772492477849,0.5510637814657364,143.03866072733587,1290.6208514360164,0.3886550470663876,0.28457310645516676,4,0.10859220989230087,0.3169071449934749,0.03313595839241606,66.94425193950879,5,user_7a847831,sess_a76bf1bc4cda,2026-06-01 08:00:38.041026,social_engineering,focused,0.12648050694591295
2.17400696216586,188.8865916869507,0.7712532443693512,0.5890546079119607,0.10265528290739391,0.6546344488709369,170.08762728809097,1908.7630817323693,0.386349418402667,0.31563013609327456,3,0.068298384661208,0.6191267937834259,0.016288432157561688,69.50869162943148,6,user_b08bde69,sess_5334b6895926,2026-06-01 08:00:39.897378,social_engineering,focused,0.1557944273095846
2.0141501644514346,136.45869553899976,0.724768416155718,0.65822076275429,0.09158676632802212,0.6558913409368433,205.07635998057347,1932.1386358275251,0.611714335866338,0.12165334845014933,8,0.14669033610903737,0.16717882917294585,0.028598993737681374,72.70257131831902,4,user_8e823d86,sess_48e62b902314,2026-06-01 08:00:41.972676,social_engineering,focused,0.1
2.083579288827411,191.13920336903178,0.7125115459679742,0.4602870617939632,0.5188057626303413,0.8801188490652211,224.71188153165872,2735.2330712296025,0.38731342071702723,0.3274908659681849,2,0.221478659988419,0.6139037732039144,0.04030706469948181,75.70120372530765,5,user_4e5c90df,sess_d3ab781e736c,2026-06-01 08:00:43.823934,social_engineering,distressed,0.2572949893984795
1.3729165800749297,90.70569092602497,0.538972524531316,0.5419240667137967,0.3214893512356856,0.7302835093431994,280.60865538964663,1689.578699202932,0.5573378742532,0.37653353525796407,9,0.07594790942915514,0.45433281437633355,0.06271781731962278,79.42483517933866,2,user_e0f0ecfb,sess_b3bd2c480ab0,2026-06-01 08:00:46.011855,social_engineering,focused,0.21020556604409155
1.3867841381349804,215.5384484937013,0.8289914267971883,0.33910816643777275,0.7191493878049823,0.7397244402833235,277.0027186726602,2531.5941128189447,0.5146172810263687,0.26586212236825935,4,0.16013609388664385,0.35769514671719216,0.0489856928698495,83.00396204239289,4,user_b80be5fc,sess_807a559c8076,2026-06-01 08:00:48.162133,social_engineering,distressed,0.40053736211551416
1.5274320571741657,163.60962154221593,0.5361954734124745,0.7494609249942079,0.25235948954489706,0.5133497231116151,165.92202066842748,1175.26654205103,0.4569174708860142,0.23933150373050588,4,0.16065051664026547,0.3875397603994276,0.041886839391338845,86.77886914812177,8,user_15ac01a5,sess_e9c12bd9f14a,2026-06-01 08:00:50.041854,social_engineering,focused,0.2312644211899098
0.9493979454931933,78.79340569255636,0.5782927917903377,0.7137878945415612,0.38303602889835114,0.679735408946374,225.1140492901972,1000.403890954153,0.5565111076454106,0.2920093625670923,3,0.09664920074851137,0.16293496744962938,0.05154482610943861,89.86545518814904,5,user_2c8dd9a2,sess_c13ecb784d85,2026-06-01 08:00:51.968008,social_engineering,distressed,0.2943341857068286
1.2200205146801775,89.28653850223732,0.5610866230256452,0.41301984164020705,0.11790126674586453,0.6545215897336948,176.3894902871939,673.3971267067684,0.460654574436026,0.1950154305999594,5,0.04777825138865189,0.45745741274833973,0.047029122376095106,92.99822308068369,3,user_bb24c9c3,sess_e7040e0a72a6,2026-06-01 08:00:53.873440,social_engineering,focused,0.1
1.6313252764541537,102.22514114414244,0.7230720518939358,0.6786861833579675,0.1642227358760598,0.7529416442533704,264.81485289213845,2526.728087726222,0.5833926781801333,0.43338538855088105,7,0.227685135600463,0.2072980226612743,0.02679955011916691,96.74886897906681,1,user_f9958e01,sess_35c7c24d15af,2026-06-01 08:00:56.170302,social_engineering,distressed,0.3189403748701586
1.98221777745653,194.14489493739498,0.7001658937907158,0.4881169473222235,0.3701969596989332,0.7770251518230756,210.3139171617387,1357.0101726347962,0.4829312678734288,0.2687547056997128,4,0.14118665792861917,0.586598749997574,0.06763853355768991,99.82090782431999,3,user_d393b36f,sess_2f1906932e7c,2026-06-01 08:00:57.919050,social_engineering,focused,0.1863237706363266
1.0552434608524066,209.0542546657088,0.5319609330030112,0.4976853826435707,0.07548719684697282,0.6403926063188362,199.901198557459,737.6137721459281,0.5144079292733981,0.30226642340848386,2,0.1602408510403932,0.31163561800597717,0.03453556918837476,103.4513977236464,4,user_b08bde69,sess_8ca2ada897cb,2026-06-01 08:01:00.092206,social_engineering,focused,0.10080930042731384
2.027824701040191,70.33013406756022,0.5689127747785687,0.45926068242180806,0.17630218777542794,0.622877779121557,129.86592406713643,333.89677856049934,0.5090940473719362,0.2456609269217136,5,0.15462544042793377,0.4313566829182616,0.024701807734384393,106.52169737562525,1,user_9c8a9de2,sess_7272d8771da0,2026-06-01 08:01:02.129712,social_engineering,focused,0.1550868349081019
1.4965580500251738,91.3771372395143,0.8933004982666513,0.4982059451574452,0.47397527782886956,0.6702641474885245,195.53713585748076,3512.087989981572,0.4187217224750782,0.3425135856865326,5,0.25673110007157635,0.25514198304982205,0.04648203735799989,109.63227389268535,1,user_e0050ad2,sess_d0df38bfc7f0,2026-06-01 08:01:04.098777,social_engineering,focused,0.23385478568065268
1.612075596612447,68.61177959589503,0.7776640215173165,0.5835929017073327,0.5311400940241756,0.6553655556329275,152.8102486718329,1699.5311664593473,0.5710880812059688,0.346783728463703,4,0.21209926797996081,0.07807252508063008,0.03880021099797487,113.548716222915,3,user_1cc1f8d0,sess_382f10673116,2026-06-01 08:01:06.051711,social_engineering,focused,0.2323622735372428
1.6011220722612955,164.81901364349113,0.7714414228837887,0.6917146171187146,0.2343717838501324,0.7329952723330492,262.4562089391581,2101.584916875197,0.28293573037048797,0.3631633696682569,7,0.11891282986688405,0.05,0.08306322357619633,117.47467217161297,3,user_b80be5fc,sess_be8ea75d4389,2026-06-01 08:01:07.815680,social_engineering,focused,0.21264577967786064
2.2399108138701336,57.86307867551983,0.6281605446978217,0.3906677108574542,0.4642840915116774,0.6142939028358467,153.0341706976156,1455.9650362332163,0.44222947322592104,0.17241193706987293,2,0.08666394844732975,0.3742757232771012,0.00842854377133095,120.77112244409585,6,user_f48bce85,sess_687d47ffdc99,2026-06-01 08:01:09.851945,social_engineering,focused,0.11307701607572296
1.627754069838467,156.91572875830238,0.5199005810193351,0.47636207891991506,0.5689875649164766,0.6645358156627722,209.13925291049006,4213.68165649093,0.48873775188164365,0.36196033258239935,5,0.2459443997262447,0.5592799062188403,0.0267286139364891,124.1950320453904,3,user_30473775,sess_95343f79ce23,2026-06-01 08:01:12.006087,social_engineering,focused,0.2050435758881004
1.5331726495992848,222.2811200636719,0.6983933848406987,0.6245963965022916,0.3863809753774876,0.589182382857009,208.68397555214347,3196.5060594660595,0.5643217110078017,0.2905585225801683,7,0.16405311279350993,0.4177594335509163,0.04288107376696025,127.57304933693914,5,user_ef3e1e6d,sess_27a54083da95,2026-06-01 08:01:13.981833,social_engineering,distressed,0.27839836213609087
1.1356043008728323,184.83123876992713,0.7165738589849654,0.39540161295502374,0.5875071229479758,0.6960304956746173,122.55725506943901,2732.66714494756,0.42037976493500256,0.24733110833626093,2,0.18876065046286286,0.05,0.039478384710349944,130.90747418833112,6,user_958d189c,sess_0721f4d0d575,2026-06-01 08:01:16.067925,social_engineering,distressed,0.3044711618208491
2.716726067426439,228.4715276665878,0.6957307202889974,0.8403126439899831,0.22175953310752128,0.6374446671451919,172.8360893785029,2904.3343984426956,0.5005636317162111,0.14095941947745425,6,0.1875754343871626,0.5168053489180638,0.012155936645449311,134.54856652352998,5,user_89b07109,sess_ce0ef758ddf2,2026-06-01 08:01:17.998657,social_engineering,focused,0.16354457397107597
2.344635676157313,73.56088306226341,0.5810690086265261,0.743330721457844,0.26275983553593046,0.5405354563532727,164.26950164148008,1758.1968112770792,0.7103808764823838,0.24743816937630556,5,0.184490685169423,0.1013400543135553,0.06002793163693695,137.08042494137842,1,user_30473775,sess_b07e8d09095c,2026-06-01 08:01:20.062248,social_engineering,focused,0.2438770770447548
1.2359709652089528,59.747370401549915,0.7987626947393336,0.6699613525149071,0.48258804995339744,0.6044636308821055,169.13005920127262,1145.4280559101987,0.5670871451909969,0.35977279329383344,4,0.1258092969061238,0.1647970200251612,0.03438533762561929,141.04618657236213,6,user_1931b58c,sess_a97597cd0bd8,2026-06-01 08:01:22.098871,social_engineering,focused,0.21346638833496837
2.2885726214826585,130.20847705455918,0.7725145637173533,0.49109720819339764,0.3199251999135779,0.65558321979506,242.07491365340917,1460.4549842638276,0.5923990384310942,0.3465018607650367,2,0.2302593938940686,0.3461959113342824,0.037043186258829124,144.19724766729487,3,user_67b2a75a,sess_6ed83d375657,2026-06-01 08:01:23.842027,social_engineering,focused,0.2246063110647123
0.5,295.55852270302375,0.6467284070578184,0.5311283371306127,0.18090942209055638,0.717885105077698,232.08443095272406,2034.5240456965516,0.5368824028768446,0.24204034040983624,5,0.15907171775072487,0.24814041966775813,0.03201987982860895,147.55596180803894,9,user_ec5cbc9b,sess_21fa7fe4c9b7,2026-06-01 08:01:25.895363,social_engineering,focused,0.2252099680862114
2.260522576031053,81.5104736011279,0.89844298004203,0.31145534100924777,0.23057535116807712,0.6769221616228079,294.07506759285434,2664.3374950555967,0.46491663083329665,0.26615098556190436,5,0.17788164342192805,0.16872049811225087,0.05234372958526645,151.4765509402581,5,user_89b07109,sess_ffa3510e9bcc,2026-06-01 08:01:27.952243,social_engineering,distressed,0.3970246689196475
1.7161931164347821,81.59889214056521,0.8475463747249726,0.7009806071448637,0.583124559900847,0.7038033690239899,205.9008254613404,914.9185228270461,0.43112979514934396,0.20131614174502527,3,0.15379016938621048,0.32584616020681295,0.016893460586266843,154.43231365899572,2,user_46fd4c15,sess_e20ec016d0f0,2026-06-01 08:01:30.138092,social_engineering,focused,0.1957413711769888
0.5745567461097013,63.72971674877866,0.647592102496374,0.5651611479146682,0.2906571257708136,0.7707578223098105,209.90040747624252,1716.4833294926837,0.4376990053057814,0.30439269764554133,2,0.14249133089441166,0.36138113839009195,0.03879329524765776,157.92383152441536,5,user_af8b66b9,sess_b37aa78b1109,2026-06-01 08:01:32.070581,social_engineering,focused,0.10072872702601371
1.856712529151926,177.03574831625122,0.7344274593609164,0.6190900870444909,0.13272394918086783,0.7994781297759733,260.24092287787954,1229.386030914321,0.5711342027027801,0.2439140645878021,5,0.14554597766506144,0.5470349732620621,0.020742480601471575,161.62037167120414,4,user_642ff3c4,sess_32d796cf74b9,2026-06-01 08:01:34.053531,social_engineering,focused,0.22548388060364588
1.9096278189675333,137.49555463239548,0.7875970445162398,0.7552596729798948,0.315676714456507,0.6450848074955529,232.29718057625428,1426.0943127791727,0.5907291850024918,0.3540511573234798,5,0.19866470875243625,0.19780894939051205,0.05505026547360292,164.76701900036414,3,user_bb24c9c3,sess_69ea77b7fba1,2026-06-01 08:01:35.902571,social_engineering,focused,0.24171813807196188
1.6290652065167923,183.8592305893876,0.7413776984970104,0.42472708763413175,0.3456450357753536,0.7776218828724483,256.34955195049156,1255.5973680379066,0.40877302816684563,0.29544819676742695,5,0.15218392413897996,0.48769124922460244,0.03793770972764397,168.0773529629761,3,user_4383d9a8,sess_33988992a4af,2026-06-01 08:01:38.033031,social_engineering,focused,0.2400264467421332
2.210047655534741,106.04980620944261,0.7943917903684438,0.33344547922323303,0.11181194379965857,0.6626628230442744,175.65921807085329,3924.1994599824657,0.4888373923834997,0.2902380585417904,2,0.0955233641863745,0.3438391386585576,0.031637045659933236,170.8466895984383,6,user_67b2a75a,sess_8e1c9da27b32,2026-06-01 08:01:40.151196,social_engineering,focused,0.1282958256301283
2.169945717598975,38.02377349403965,0.7580125053472805,0.6645025511390859,0.23371874193278125,0.6066879470757519,117.4457909444396,933.2484622808499,0.35857132514935125,0.2244179877608242,8,0.12075189480418012,0.26507444858957463,0.05381860555994228,173.59926199115554,4,user_da9b0464,sess_1eb81b359649,2026-06-01 08:01:42.056611,social_engineering,focused,0.15865795188290607
1.5915952260594215,130.13249824417517,0.5106657554664599,0.5222984646648701,0.325054861276919,0.4810245468994212,191.74461535148856,1112.3561283582098,0.452893518941902,0.33038863949625985,4,0.1437524243774606,0.05,0.016399246671154603,177.3953072735792,6,user_4e5c90df,sess_0d2349f3fc7f,2026-06-01 08:01:43.846754,social_engineering,distressed,0.2947493673610173
1.3111367957767708,249.39536132848178,0.618667912758295,0.4923348269028248,0.2165924247067234,0.7942482056668118,136.4846969497982,1532.8511827175487,0.6215157596189139,0.3095256337991841,6,0.10581967061868046,0.21960405016756468,0.042748874962407465,180.25711272651185,4,user_65cb9041,sess_5bc192775118,2026-06-01 08:01:45.964281,social_engineering,focused,0.22060231310911274
2.0584207141700976,135.91445620807755,0.3652627888273088,0.49146284487718295,0.42397321953429584,0.6709149497597131,246.5623776486386,780.485428474668,0.6224867955882374,0.28976570505261,8,0.15690143066205264,0.4069686758583334,0.05749969841097517,183.74543974782398,6,user_8f718df5,sess_ed9121313fd1,2026-06-01 08:01:47.836189,social_engineering,distressed,0.25449654171815894
1.8868471368091984,143.7626063673514,0.7134152533205413,0.7356563700778583,0.20532050751406938,0.5155432773604908,197.8724148633633,2777.9724832591814,0.5788929430957177,0.24260895708850466,4,0.22010130699078098,0.32650942155951374,0.026109705859246365,187.73300184730846,2,user_c02e2393,sess_23d0aa556cff,2026-06-01 08:01:49.959547,social_engineering,focused,0.22774220958110472
1.9347996469538054,143.98723404339322,0.5767190722933705,0.7736427143487747,0.17880914798134342,0.696434448949588,195.1762115886732,1643.5321767227495,0.4975956648631475,0.29503185967280837,3,0.1426375527745234,0.26589985365146374,0.034595911582080266,190.57111170173422,5,user_4e5c90df,sess_165c6da77def,2026-06-01 08:01:51.861145,social_engineering,distressed,0.28100029244607105
1.252144513314457,117.72026057108963,0.8080902418878619,0.6885562507269215,0.2692257387589561,0.5272639881249191,228.0999101928038,576.7767100826748,0.49229053525724037,0.25457142561487767,4,0.08524044806203228,0.554215671345809,0.03925646028656672,193.0957304381931,4,user_1931b58c,sess_eac44c73bb2c,2026-06-01 08:01:53.993615,social_engineering,focused,0.2145289995776955
1.6011350923771748,177.1929554171218,0.5357825083995689,0.41954497162963406,0.12377740737371071,0.6972255430154144,179.86194602284536,2738.493417273748,0.3803968859010793,0.3602712060298188,7,0.15633803436887056,0.30827176888920926,0.0433504091949846,196.80118103084507,3,user_77fcb16c,sess_0180f05093f3,2026-06-01 08:01:56.145599,social_engineering,focused,0.23134557620113586
2.2651108001945306,104.39186625611268,0.8220891984973037,0.39694097939990686,0.47826953917685366,0.5645271554001885,177.68774953814048,2594.4864442089342,0.6161332661164414,0.26220472618563334,3,0.13231499528587004,0.29661247254357903,0.0433562574495776,200.20233696394303,6,user_ae2629a2,sess_5ff166b36fc5,2026-06-01 08:01:57.901387,social_engineering,focused,0.19460623637880314
1.7573422387080566,91.16364420413515,0.7060439801976378,0.735655778751907,0.37936736650335157,0.6128632019384018,257.81388685550206,3056.376782645893,0.5917427690393764,0.22382937221129293,6,0.08839261473250369,0.09223032513837638,0.06168853534291764,204.16769046962062,4,user_63a20ccc,sess_003e30d2e3c2,2026-06-01 08:02:00.070409,social_engineering,focused,0.1
2.1126090682884335,184.42422749890335,0.8703947189173333,0.2987781736278766,0.08526383897040382,0.6467446298194597,183.37861101257639,1437.973862646707,0.4406750288748771,0.3545054064734789,6,0.25528123234732986,0.3593413327816037,0.02659123737962999,207.07460608771865,3,user_b80be5fc,sess_82df3a3bf235,2026-06-01 08:02:02.022426,social_engineering,distressed,0.2959886157566145
2.0043003091205507,92.5382453546163,0.5995883772399767,0.45602403262053937,0.3830338976375088,0.7961174318465022,171.287458833543,1235.8913740501744,0.4777028317647996,0.21402689627328628,6,0.2400871018261166,0.5223431334904217,0.01844811769164751,210.84417103772452,12,user_8aea69f8,sess_6c17b4f75115,2026-06-01 08:02:03.889336,social_engineering,focused,0.1
2.385868766081836,120.23420509174014,0.6707955119948256,0.568944408127649,0.16216290360962152,0.5840478695290625,152.4739118977348,1043.615496940426,0.34851965707219085,0.4013927628032453,5,0.18639730766619134,0.360266716610148,0.07042122994564515,213.41606488860998,6,user_29631ab6,sess_58a63cd1da9e,2026-06-01 08:02:06.160973,social_engineering,distressed,0.36967913198680236
2.3327537065815585,59.72311835313403,0.6341925199804113,0.40660747900989685,0.2535598136127559,0.8495369915800861,213.38332174594126,931.3438966747626,0.5208349701120396,0.2166855336159639,6,0.16327901975725478,0.5082701850624333,0.027126108542738434,216.73349105852523,3,user_9e32c3a6,sess_b8a167a58497,2026-06-01 08:02:07.866411,social_engineering,focused,0.1
1.4334427759160946,85.1262213060609,0.6579277077231032,0.666705999318591,0.16311629112310083,0.6756610688960014,230.47701076193897,2759.440327955431,0.5725954153557047,0.29679004529843683,5,0.07876774268945144,0.24489333179152042,0.0686463003752551,219.2966897588641,5,user_8f718df5,sess_2853011ad312,2026-06-01 08:02:09.997791,social_engineering,focused,0.10841144112711038
1.9965465693970732,89.18765814093378,0.8099399075401891,0.7056951839922512,0.3223672362592138,0.5319306342928366,173.5188781337406,1607.799191656897,0.4340406725797872,0.25089878829403833,8,0.15181885731745154,0.414905856502073,0.0491693597046088,222.25222855712133,1,user_8d08a778,sess_aa71d7dee6e9,2026-06-01 08:02:12.171015,social_engineering,distressed,0.2600939352923117
1.9556861919481878,137.61365151587347,0.6653545097954973,0.7356083626332741,0.1329548934574923,0.7161236282736282,231.27767819113225,1076.2156560736241,0.4950232915995616,0.2253782138030056,4,0.20817962294893308,0.4227651460920091,0.03843807428995998,225.72075797093825,3,user_8e823d86,sess_48161c842f03,2026-06-01 08:02:13.856987,social_engineering,focused,0.23819613055954275
2.178442623199775,173.01671879851403,0.6698925278092828,0.39656888747715385,0.5215715420010253,0.668452818890708,268.90835446064443,1242.765446289061,0.5929511070097438,0.27971766213360655,8,0.1806129665934324,0.42759942833562564,0.02632194904161956,229.20362508980614,6,user_0cf916bb,sess_0107c78361af,2026-06-01 08:02:15.811180,social_engineering,focused,0.22986591099015838
1.7632600024760763,103.97667451395372,0.5252004900822066,0.36477903678437695,0.4348166211543845,0.7045550510295888,164.86444921324932,1969.6319950049053,0.5499435261783651,0.33439479643432357,8,0.16454065863854483,0.29690418226322846,0.03680629171828147,233.20089312989552,8,user_65cb9041,sess_0667df7000fc,2026-06-01 08:02:17.955297,social_engineering,focused,0.2198358416375697
1.3710465971592463,97.57505307080456,0.6653668644884089,0.9023301640463051,0.1604153771701069,0.6311220909276606,246.48390090169767,1665.8736704823427,0.5160706744867883,0.29073708485446914,4,0.17594297689526167,0.3188680633902019,0.04549628307645742,236.72775455063686,2,user_9c8a9de2,sess_5fa4b282cc17,2026-06-01 08:02:20.037908,social_engineering,focused,0.2466334303823529
0.9800514066231475,232.53781430950835,0.7861781569941285,0.5328583689021423,0.4521804167218024,0.5596423035821153,270.9685564273722,2652.824621828884,0.6755521793649518,0.3712600429482017,2,0.2647116526204785,0.4808360971164539,0.02617802543469085,240.41953366635434,4,user_65cb9041,sess_c275e5a26a30,2026-06-01 08:02:22.034739,social_engineering,distressed,0.3401410161027373
1.5201621386570545,77.70914037256664,0.8615687563325722,0.6858522507844889,0.731072879221077,0.6568041987527158,159.17030523417174,2583.8481262754462,0.4574715187261063,0.35826398164521556,4,0.08769502410788463,0.42164611976432964,0.029971350298928258,243.0418213557789,4,user_1931b58c,sess_e225c26483c3,2026-06-01 08:02:23.877101,social_engineering,distressed,0.2972490252892877
1.6702345946721269,113.23337837226563,0.7424911154531942,0.7149782567620783,0.18316682422749736,0.6981700890708483,128.97313492283166,1180.2333543356792,0.588109288059074,0.29714254608907537,4,0.19222457003300666,0.3136030588451793,0.028025188202012108,246.81491403499348,3,user_4e5c90df,sess_eb8caab860cc,2026-06-01 08:02:26.033530,social_engineering,focused,0.24256436074286664
2.311150949478807,92.50746755805785,0.7855420409755794,0.6808184047226297,0.13695149882786942,0.7135147345648138,202.79683796705933,1806.0529847758985,0.5949092524340782,0.3333067212046511,4,0.25171675258519793,0.3201587027182262,0.041384944067232435,250.4001394989975,1,user_8aea69f8,sess_78f0cab7cda7,2026-06-01 08:02:28.116601,social_engineering,distressed,0.25653211575874457
